MovieID,MovieIndex
tt0114417,17172
tt0070199,17173
tt0027039,17174
tt1728638,17175
tt0033317,17176
tt0105462,17177
tt2402200,17178
tt0004311,17179
tt0111454,17180
tt0061938,17181
tt0062457,17182
tt0068286,17183
tt0156904,17184
tt0059641,17185
tt0084591,17186
tt0062310,17187
tt0064627,17188
tt1707818,17189
tt0076297,17190
tt0065591,17191
tt0026688,17192
tt0065858,17193
tt0075638,17194
tt0024961,17195
tt0411098,17196
tt0047416,17197
tt0064674,17198
tt0066002,17199
tt0062502,17200
tt0023488,17201
tt0065695,17202
tt0455507,17203
tt0061590,17204
tt0103128,17205
tt0064621,17206
tt0064307,17207
tt0030734,17208
tt0058663,17209
tt0088038,17210
tt0892047,17211
tt0059315,17212
tt0194368,17213
tt0060512,17214
tt0069795,17215
tt0060112,17216
tt0139153,17217
tt0118172,17218
tt0810945,17219
tt0040962,17220
tt0851430,17221
tt0066871,17222
tt0048346,17223
tt0827517,17224
tt0434541,17225
tt0034538,17226
tt0119781,17227
tt0085891,17228
tt0817228,17229
tt0865297,17230
tt0057262,17231
tt0825244,17232
tt0058371,17233
tt0062977,17234
tt0066407,17235
tt0432264,17236
tt0374345,17237
tt2180333,17238
tt1684548,17239
tt0063135,17240
tt1137477,17241
tt0286476,17242
tt0060648,17243
tt0020499,17244
tt0064035,17245
tt0093664,17246
tt0073345,17247
tt0065205,17248
tt0060414,17249
tt0026870,17250
tt0116897,17251
tt2188717,17252
tt0072410,17253
tt0061447,17254
tt0472071,17255
tt0813129,17256
tt0066543,17257
tt0341376,17258
tt0115822,17259
tt0237968,17260
tt0020938,17261
tt0062732,17262
tt0060148,17263
tt0163676,17264
tt0057622,17265
tt0056343,17266
tt0104765,17267
tt1103984,17268
tt0423661,17269
tt0059377,17270
tt0790769,17271
tt0265987,17272
tt0162625,17273
tt0091859,17274
tt0033980,17275
tt0301684,17276
tt0024388,17277
tt0024870,17278
tt0070488,17279
tt0113926,17280
tt0051137,17281
tt0029347,17282
tt0114416,17283
tt0047875,17284
tt0363029,17285
tt0186298,17286
tt0111156,17287
tt0472582,17288
tt0780645,17289
tt0068636,17290
tt0112893,17291
tt0031427,17292
tt0281724,17293
tt0113403,17294
tt0067535,17295
tt0117103,17296
tt1352852,17297
tt0024281,17298
tt0020683,17299
tt0058563,17300
tt0079366,17301
tt0040254,17302
tt0069958,17303
tt0114113,17304
tt0068193,17305
tt0117620,17306
tt0027470,17307
tt0025518,17308
tt0759926,17309
tt0069924,17310
tt0117622,17311
tt0114418,17312
tt0022463,17313
tt0121557,17314
tt0022161,17315
tt0117621,17316
tt0120110,17317
tt0071260,17318
tt0070450,17319
tt0363764,17320
tt0036553,17321
tt0076234,17322
tt0026325,17323
tt0019388,17324
tt0977649,17325
tt0080546,17326
tt0036697,17327
tt0064004,17328
tt0066961,17329
tt0025479,17330
tt0068850,17331
tt0119870,17332
tt0154443,17333
tt0075208,17334
tt0009682,17335
tt0480002,17336
tt1029172,17337
tt1679180,17338
tt0058440,17339
tt0108181,17340
tt0111157,17341
tt0087022,17342
tt0031299,17343
tt0064598,17344
tt0073655,17345
tt0030120,17346
tt0067948,17347
tt0031038,17348
tt0031298,17349
tt0093562,17350
tt0031293,17351
tt1327709,17352
tt0087091,17353
tt0889671,17354
tt0339489,17355
tt0076749,17356
tt0081441,17357
tt0475289,17358
tt0374367,17359
tt0033224,17360
tt0070107,17361
tt0097116,17362
tt0102860,17363
tt1161404,17364
tt0376181,17365
tt0069815,17366
tt0037244,17367
tt0030037,17368
tt0174268,17369
tt0421974,17370
tt0420560,17371
tt0070854,17372
tt0003923,17373
tt0760306,17374
tt0023088,17375
tt0195909,17376
tt0153032,17377
tt0951318,17378
tt0095274,17379
tt0076825,17380
tt0324071,17381
tt0053692,17382
tt0028568,17383
tt0497480,17384
tt0444505,17385
tt0374180,17386
tt0111158,17387
tt0116293,17388
tt0035372,17389
tt0067434,17390
tt0101902,17391
tt0035665,17392
tt0084592,17393
tt0208875,17394
tt0425743,17395
tt0095241,17396
tt0110776,17397
tt0117073,17398
tt0834539,17399
tt0097075,17400
tt0023525,17401
tt0097648,17402
tt0035657,17403
tt0042779,17404
tt0395585,17405
tt0065105,17406
tt0118742,17407
tt0030368,17408
tt1488598,17409
tt0029499,17410
tt0027905,17411
tt0104710,17412
tt0468445,17413
tt0040380,17414
tt0022696,17415
tt0250440,17416
tt0051097,17417
tt0076853,17418
tt0025822,17419
tt0116404,17420
tt0024307,17421
tt0086337,17422
tt0031503,17423
tt0040799,17424
tt0053800,17425
tt0084100,17426
tt0077699,17427
tt0025409,17428
tt0031392,17429
tt0039311,17430
tt0030887,17431
tt1093906,17432
tt0044158,17433
tt0045563,17434
tt0043116,17435
tt0491162,17436
tt0030007,17437
tt1286765,17438
tt0135733,17439
tt1461312,17440
tt0084264,17441
tt0286152,17442
tt0118018,17443
tt3514324,17444
tt2261391,17445
tt0043450,17446
tt0105957,17447
tt0032788,17448
tt0029789,17449
tt0095730,17450
tt0094331,17451
tt0036671,17452
tt0039389,17453
tt0031108,17454
tt0043480,17455
tt0151572,17456
tt0042330,17457
tt0110623,17458
tt0068708,17459
tt0036119,17460
tt0027954,17461
tt0037251,17462
tt0067280,17463
tt0038715,17464
tt0038959,17465
tt1468703,17466
tt0004100,17467
tt0116118,17468
tt0101376,17469
tt0098073,17470
tt0030371,17471
tt0014900,17472
tt3972398,17473
tt0107292,17474
tt0022938,17475
tt0038836,17476
tt0026711,17477
tt0099316,17478
tt1592287,17479
tt0036398,17480
tt0040849,17481
tt0004518,17482
tt0035879,17483
tt0085136,17484
tt0036836,17485
tt0342814,17486
tt0071465,17487
tt0056416,17488
tt0072348,17489
tt0051456,17490
tt0026338,17491
tt0004736,17492
tt0029786,17493
tt0041266,17494
tt0038702,17495
tt0074384,17496
tt0032366,17497
tt0080962,17498
tt0034637,17499
tt0030185,17500
tt0043925,17501
tt0068981,17502
tt0033949,17503
tt0057341,17504
tt0026721,17505
tt0342965,17506
tt0099623,17507
tt0036142,17508
tt0029626,17509
tt0023719,17510
tt0046767,17511
tt1206881,17512
tt0100899,17513
tt0095276,17514
tt0243232,17515
tt0109665,17516
tt0026403,17517
tt0031107,17518
tt0036449,17519
tt0048044,17520
tt0765425,17521
tt0027133,17522
tt0283422,17523
tt0045828,17524
tt0096563,17525
tt0029343,17526
tt0088111,17527
tt0096321,17528
tt0097152,17529
tt0027727,17530
tt0024139,17531
tt0106535,17532
tt0036057,17533
tt0123829,17534
tt0042947,17535
tt0118834,17536
tt0110982,17537
tt0026781,17538
tt0036774,17539
tt0045173,17540
tt0025580,17541
tt1651894,17542
tt0030302,17543
tt0211938,17544
tt0095665,17545
tt1075749,17546
tt0096166,17547
tt0092744,17548
tt0047097,17549
tt0023013,17550
tt0075988,17551
tt0086767,17552
tt0060271,17553
tt1376239,17554
tt0036672,17555
tt0119588,17556
tt0120213,17557
tt0061280,17558
tt0102818,17559
tt0117898,17560
tt0163488,17561
tt0914799,17562
tt0096976,17563
tt0203540,17564
tt0120240,17565
tt0031104,17566
tt0030663,17567
tt0046095,17568
tt0046930,17569
tt0098224,17570
tt0025709,17571
tt0025731,17572
tt0201776,17573
tt0044047,17574
tt0097982,17575
tt0031389,17576
tt0093111,17577
tt0197094,17578
tt0085873,17579
tt0054223,17580
tt0004499,17581
tt0280696,17582
tt0100681,17583
tt0022134,17584
tt0004282,17585
tt0409999,17586
tt0004102,17587
tt0044718,17588
tt0082964,17589
tt0017825,17590
tt0032047,17591
tt0081752,17592
tt0081431,17593
tt0081031,17594
tt0025250,17595
tt0053815,17596
tt0006313,17597
tt0005810,17598
tt0149509,17599
tt0048573,17600
tt0275913,17601
tt0077986,17602
tt1876349,17603
tt0044048,17604
tt1105742,17605
tt0005044,17606
tt0004011,17607
tt0083475,17608
tt0021197,17609
tt0004101,17610
tt0025025,17611
tt0060174,17612
tt0084788,17613
tt0024449,17614
tt0052529,17615
tt0067592,17616
tt0040159,17617
tt0034963,17618
tt0063694,17619
tt0032114,17620
tt0004637,17621
tt0084633,17622
tt0896040,17623
tt0080012,17624
tt0035800,17625
tt0081758,17626
tt0093913,17627
tt0005542,17628
tt0023706,17629
tt0086907,17630
tt0035622,17631
tt0024892,17632
tt0004210,17633
tt0080536,17634
tt0081686,17635
tt2125647,17636
tt0021486,17637
tt0029744,17638
tt0093964,17639
tt0107611,17640
tt0907305,17641
tt0029283,17642
tt0080917,17643
tt0037972,17644
tt0354216,17645
tt0280490,17646
tt0270911,17647
tt0068920,17648
tt0119574,17649
tt0460651,17650
tt0084059,17651
tt0283043,17652
tt0479879,17653
tt0087818,17654
tt0087682,17655
tt0903849,17656
tt0030254,17657
tt0091513,17658
tt0082263,17659
tt0022178,17660
tt1260365,17661
tt2256858,17662
tt0217629,17663
tt0092079,17664
tt0022093,17665
tt0048474,17666
tt0079738,17667
tt0022181,17668
tt0097500,17669
tt0084171,17670
tt0023208,17671
tt1650537,17672
tt0084111,17673
tt0329829,17674
tt0037095,17675
tt0083006,17676
tt1650042,17677
tt0021878,17678
tt0083254,17679
tt2072141,17680
tt0036941,17681
tt0207524,17682
tt0084268,17683
tt0344604,17684
tt0035764,17685
tt0035758,17686
tt0039003,17687
tt1657284,17688
tt0091668,17689
tt0023394,17690
tt0475970,17691
tt0089860,17692
tt0243904,17693
tt0244479,17694
tt0095511,17695
tt0093431,17696
tt0038406,17697
tt0044862,17698
tt0044984,17699
tt0037035,17700
tt0044313,17701
tt0042291,17702
tt0053840,17703
tt0039144,17704
tt0044852,17705
tt0043620,17706
tt0035572,17707
tt0024453,17708
tt1148277,17709
tt0049792,17710
tt0033435,17711
tt0023949,17712
tt0034670,17713
tt0047863,17714
tt0054674,17715
tt0025418,17716
tt0109644,17717
tt0040066,17718
tt0024831,17719
tt0048576,17720
tt0043141,17721
tt0052398,17722
tt0042784,17723
tt0042038,17724
tt0044649,17725
tt0048559,17726
tt0033575,17727
tt0037618,17728
tt0035931,17729
tt0039250,17730
tt0077936,17731
tt0038866,17732
tt0036950,17733
tt0035746,17734
tt0032670,17735
tt0091164,17736
tt2711738,17737
tt0021910,17738
tt0036573,17739
tt0037310,17740
tt0050875,17741
tt0048263,17742
tt0028499,17743
tt1104694,17744
tt0056307,17745
tt0043603,17746
tt0328031,17747
tt0085692,17748
tt0077270,17749
tt0379593,17750
tt0047582,17751
tt0090006,17752
tt0036269,17753
tt0240423,17754
tt0046422,17755
tt0057126,17756
tt0046902,17757
tt0024910,17758
tt0042670,17759
tt0056483,17760
tt0043140,17761
tt0050459,17762
tt0040779,17763
tt0056990,17764
tt0279919,17765
tt0039829,17766
tt0054593,17767
tt0057004,17768
tt0063529,17769
tt0035969,17770
tt0025579,17771
tt0303017,17772
tt0045236,17773
tt0046549,17774
tt0024477,17775
tt0124008,17776
tt0055116,17777
tt0043937,17778
tt0120323,17779
tt0065566,17780
tt0049316,17781
tt0042047,17782
tt0041858,17783
tt0031089,17784
tt0047450,17785
tt0040217,17786
tt0032618,17787
tt0027258,17788
tt0023528,17789
tt0057600,17790
tt0047256,17791
tt0031179,17792
tt0193837,17793
tt0024685,17794
tt0028517,17795
tt0026835,17796
tt0050802,17797
tt0041751,17798
tt0026723,17799
tt0053930,17800
tt0021889,17801
tt0207407,17802
tt0052381,17803
tt0048063,17804
tt0109288,17805
tt0044871,17806
tt0034669,17807
tt0033457,17808
tt0041255,17809
tt0040303,17810
tt0023216,17811
tt0081203,17812
tt0048581,17813
tt0022290,17814
tt0022788,17815
tt0038529,17816
tt0079593,17817
tt0028092,17818
tt0057400,17819
tt0052189,17820
tt0329216,17821
tt0088707,17822
tt0058990,17823
tt0088765,17824
tt0040631,17825
tt0078976,17826
tt0120275,17827
tt1355627,17828
tt0088947,17829
tt0027331,17830
tt0021764,17831
tt0027302,17832
tt0078333,17833
tt0025194,17834
tt0074036,17835
tt0097236,17836
tt0039283,17837
tt0032018,17838
tt0049121,17839
tt0262571,17840
tt0033214,17841
tt0282856,17842
tt0027293,17843
tt0032763,17844
tt0031988,17845
tt0043721,17846
tt1286147,17847
tt0021400,17848
tt0039282,17849
tt0057270,17850
tt0053140,17851
tt0119640,17852
tt0056200,17853
tt0072179,17854
tt0023537,17855
tt0455115,17856
tt0047809,17857
tt0066721,17858
tt0891520,17859
tt0089222,17860
tt0046922,17861
tt0079302,17862
tt1178640,17863
tt0430484,17864
tt0219086,17865
tt0026710,17866
tt0089072,17867
tt0848552,17868
tt0027684,17869
tt0065702,17870
tt0028607,17871
tt0095611,17872
tt0044725,17873
tt0878657,17874
tt0455583,17875
tt0896927,17876
tt0023334,17877
tt1104006,17878
tt0079138,17879
tt0004280,17880
tt0023132,17881
tt0025351,17882
tt0044558,17883
tt0024373,17884
tt0027221,17885
tt0080715,17886
tt0026854,17887
tt0118526,17888
tt0023580,17889
tt0022326,17890
tt0089997,17891
tt0116502,17892
tt0046423,17893
tt0025880,17894
tt0116851,17895
tt0044380,17896
tt0158874,17897
tt0003863,17898
tt0033646,17899
tt0102465,17900
tt0075993,17901
tt0023157,17902
tt0025530,17903
tt0153922,17904
tt0103002,17905
tt0098882,17906
tt0026465,17907
tt0037634,17908
tt0055807,17909
tt0043857,17910
tt0086310,17911
tt0041415,17912
tt0110524,17913
tt0024258,17914
tt0311146,17915
tt0043791,17916
tt0003934,17917
tt0106660,17918
tt0036444,17919
tt0030002,17920
tt0041792,17921
tt0102458,17922
tt0027357,17923
tt0045705,17924
tt0031229,17925
tt0074220,17926
tt0026656,17927
tt0048290,17928
tt0022961,17929
tt0039582,17930
tt0064081,17931
tt0091183,17932
tt0031466,17933
tt0096003,17934
tt1153100,17935
tt0795505,17936
tt0234748,17937
tt0081989,17938
tt0057952,17939
tt0023055,17940
tt0029622,17941
tt0025619,17942
tt0040982,17943
tt0069225,17944
tt0080856,17945
tt0038955,17946
tt0075512,17947
tt0025333,17948
tt0029482,17949
tt0469965,17950
tt0025965,17951
tt1477131,17952
tt0028029,17953
tt0119467,17954
tt0021225,17955
tt0124319,17956
tt0081674,17957
tt1210344,17958
tt0097521,17959
tt0040868,17960
tt0095330,17961
tt0356507,17962
tt0105604,17963
tt0045825,17964
tt0078054,17965
tt0049163,17966
tt0048188,17967
tt0070564,17968
tt0108855,17969
tt0118939,17970
tt0450357,17971
tt0069417,17972
tt0043550,17973
tt1282052,17974
tt0065184,17975
tt0020217,17976
tt0025829,17977
tt0090914,17978
tt0054289,17979
tt0028479,17980
tt0093346,17981
tt0047923,17982
tt0042687,17983
tt0038334,17984
tt1792794,17985
tt0104662,17986
tt0028153,17987
tt0029019,17988
tt0044654,17989
tt0045783,17990
tt0029066,17991
tt0069226,17992
tt0089491,17993
tt0032799,17994
tt0896585,17995
tt0057468,17996
tt0049336,17997
tt0034208,17998
tt0043790,17999
tt0412536,18000
tt0028142,18001
tt0026117,18002
tt0029028,18003
tt0084438,18004
tt0026142,18005
tt0027810,18006
tt0032710,18007
tt0038430,18008
tt0049909,18009
tt0026191,18010
tt0028471,18011
tt0050204,18012
tt0041526,18013
tt0033902,18014
tt0035749,18015
tt0027851,18016
tt0041267,18017
tt0026293,18018
tt0027980,18019
tt0038383,18020
tt0036427,18021
tt0029050,18022
tt0027860,18023
tt0042752,18024
tt0038326,18025
tt0025510,18026
tt0027496,18027
tt0044410,18028
tt0082804,18029
tt0035763,18030
tt0043668,18031
tt0096953,18032
tt0026419,18033
tt0026092,18034
tt0127376,18035
tt0069557,18036
tt0293437,18037
tt0026137,18038
tt0439478,18039
tt0026455,18040
tt0046896,18041
tt0091934,18042
tt0081344,18043
tt0074995,18044
tt0036406,18045
tt0088176,18046
tt0053936,18047
tt0105810,18048
tt0094890,18049
tt0041824,18050
tt0089569,18051
tt0045816,18052
tt0021799,18053
tt2033372,18054
tt0051007,18055
tt0048602,18056
tt0037051,18057
tt0105316,18058
tt0023594,18059
tt0023498,18060
tt0103827,18061
tt0045752,18062
tt0022725,18063
tt0038680,18064
tt0048517,18065
tt0096483,18066
tt0027188,18067
tt0032415,18068
tt0028132,18069
tt0048614,18070
tt0116606,18071
tt0055453,18072
tt0040102,18073
tt0027166,18074
tt0092834,18075
tt0093683,18076
tt0021647,18077
tt0101523,18078
tt0289889,18079
tt0048522,18080
tt0027033,18081
tt0039341,18082
tt0032414,18083
tt0102428,18084
tt7375186,18085
tt0024245,18086
tt0025345,18087
tt0043669,18088
tt0038341,18089
tt0085375,18090
tt0103243,18091
tt0025704,18092
tt0024786,18093
tt0096189,18094
tt0092934,18095
tt0036552,18096
tt0021879,18097
tt0065757,18098
tt0024549,18099
tt0028806,18100
tt0074225,18101
tt0044480,18102
tt0048318,18103
tt0032717,18104
tt0023266,18105
tt0058972,18106
tt0028176,18107
tt0026075,18108
tt0035430,18109
tt0019949,18110
tt0032142,18111
tt0026416,18112
tt0037843,18113
tt3922704,18114
tt0042526,18115
tt0049117,18116
tt0048652,18117
tt0024414,18118
tt0047634,18119
tt0022751,18120
tt0021917,18121
tt0068044,18122
tt1114680,18123
tt0020838,18124
tt0022897,18125
tt0020919,18126
tt0077093,18127
tt0051519,18128
tt0040861,18129
tt0022814,18130
tt0061431,18131
tt0084691,18132
tt0086205,18133
tt0082042,18134
tt0116240,18135
tt0022001,18136
tt0056095,18137
tt0053321,18138
tt0045988,18139
tt0025347,18140
tt0107523,18141
tt0036912,18142
tt0054395,18143
tt0035370,18144
tt0025905,18145
tt0106536,18146
tt0049211,18147
tt0030500,18148
tt0029056,18149
tt0095409,18150
tt0094882,18151
tt0021825,18152
tt0038663,18153
tt0896923,18154
tt0175317,18155
tt0023139,18156
tt0085470,18157
tt0095357,18158
tt0069227,18159
tt0022002,18160
tt0026919,18161
tt0093476,18162
tt0096271,18163
tt0095050,18164
tt0057178,18165
tt0050781,18166
tt0296682,18167
tt0153464,18168
tt0156400,18169
tt0026180,18170
tt0038606,18171
tt0022453,18172
tt0120643,18173
tt0099750,18174
tt0029845,18175
tt0023769,18176
tt0265307,18177
tt0026413,18178
tt0048239,18179
tt0042829,18180
tt0046728,18181
tt0070827,18182
tt0037636,18183
tt0046124,18184
tt0033827,18185
tt0026363,18186
tt0046480,18187
tt0063341,18188
tt0045144,18189
tt0040364,18190
tt0039503,18191
tt0057683,18192
tt0059188,18193
tt0044758,18194
tt0021239,18195
tt0092879,18196
tt0036044,18197
tt0047059,18198
tt0030743,18199
tt0087068,18200
tt0032963,18201
tt0119893,18202
tt0024560,18203
tt0083591,18204
tt0035453,18205
tt0022641,18206
tt0023761,18207
tt0088265,18208
tt0021042,18209
tt0023880,18210
tt0023744,18211
tt0062636,18212
tt0070184,18213
tt0057579,18214
tt0026179,18215
tt0030079,18216
tt0023878,18217
tt0105251,18218
tt0025132,18219
tt0021435,18220
tt0020987,18221
tt0022308,18222
tt0025532,18223
tt0311730,18224
tt0035307,18225
tt0025031,18226
tt0209037,18227
tt0032030,18228
tt0094078,18229
tt0021778,18230
tt0032624,18231
tt0021607,18232
tt0029036,18233
tt0238660,18234
tt0046757,18235
tt0098184,18236
tt0063673,18237
tt0096459,18238
tt0063523,18239
tt0034281,18240
tt0044269,18241
tt0113463,18242
tt0065648,18243
tt0078812,18244
tt0070734,18245
tt0035735,18246
tt0046411,18247
tt1031241,18248
tt0062844,18249
tt0067345,18250
tt0100604,18251
tt0062341,18252
tt0892391,18253
tt0044408,18254
tt0083755,18255
tt0093418,18256
tt0055458,18257
tt0026632,18258
tt0027908,18259
tt0040464,18260
tt0055307,18261
tt0242150,18262
tt0195234,18263
tt0365109,18264
tt0065272,18265
tt0078867,18266
tt0022119,18267
tt0028138,18268
tt0042753,18269
tt0102691,18270
tt0114917,18271
tt0021134,18272
tt0038382,18273
tt0021606,18274
tt0026452,18275
tt0051084,18276
tt0076319,18277
tt0027041,18278
tt0022735,18279
tt0046834,18280
tt0085236,18281
tt0067801,18282
tt0101518,18283
tt0120574,18284
tt2089467,18285
tt0020821,18286
tt0026926,18287
tt0032276,18288
tt0080157,18289
tt0054752,18290
tt0036832,18291
tt0041902,18292
tt0067109,18293
tt0034565,18294
tt0086942,18295
tt0101591,18296
tt0167319,18297
tt0283707,18298
tt0073772,18299
tt0073965,18300
tt0206036,18301
tt0100339,18302
tt0070000,18303
tt0055691,18304
tt0112196,18305
tt0332285,18306
tt0090270,18307
tt1566209,18308
tt0032820,18309
tt0251821,18310
tt0032305,18311
tt0120823,18312
tt0102993,18313
tt0290382,18314
tt0430576,18315
tt0287576,18316
tt0029748,18317
tt0063829,18318
tt0088006,18319
tt0028484,18320
tt0365651,18321
tt0362153,18322
tt0094140,18323
tt0160338,18324
tt0092383,18325
tt0112067,18326
tt0811026,18327
tt0888420,18328
tt0824043,18329
tt0353252,18330
tt0034050,18331
tt0111549,18332
tt0063869,18333
tt0207332,18334
tt0053525,18335
tt0076983,18336
tt0312895,18337
tt0096560,18338
tt0100044,18339
tt0441718,18340
tt0068135,18341
tt0039337,18342
tt0029659,18343
tt0030464,18344
tt0108826,18345
tt0106102,18346
tt0167872,18347
tt0031470,18348
tt0021152,18349
tt0037950,18350
tt0080936,18351
tt0027429,18352
tt0039405,18353
tt0032424,18354
tt0028874,18355
tt0030997,18356
tt0027527,18357
tt0023181,18358
tt0024855,18359
tt0024917,18360
tt0030387,18361
tt0030295,18362
tt0024800,18363
tt0021420,18364
tt0901686,18365
tt0867015,18366
tt0021191,18367
tt0033173,18368
tt0027679,18369
tt0023759,18370
tt0043372,18371
tt0021928,18372
tt0027443,18373
tt0494206,18374
tt0028842,18375
tt0030145,18376
tt0019800,18377
tt0031133,18378
tt0034184,18379
tt0022478,18380
tt0046348,18381
tt0112667,18382
tt0029157,18383
tt0032916,18384
tt0044067,18385
tt0029165,18386
tt0027726,18387
tt0023278,18388
tt0023606,18389
tt0032397,18390
tt0031907,18391
tt0022778,18392
tt0025611,18393
tt0032687,18394
tt0023110,18395
tt0031877,18396
tt0024257,18397
tt0023860,18398
tt0028676,18399
tt9141642,18400
tt0031737,18401
tt0055868,18402
tt0029345,18403
tt0025397,18404
tt0025720,18405
tt0199026,18406
tt0030990,18407
tt0027677,18408
tt0026292,18409
tt0032304,18410
tt0024506,18411
tt0026787,18412
tt0453422,18413
tt0033634,18414
tt0039951,18415
tt0108717,18416
tt0085032,18417
tt0052946,18418
tt0028891,18419
tt0073103,18420
tt0032206,18421
tt0026409,18422
tt0036120,18423
tt0030216,18424
tt0210645,18425
tt0030190,18426
tt0024160,18427
tt0032703,18428
tt0138899,18429
tt0023424,18430
tt0051136,18431
tt0023838,18432
tt0026524,18433
tt0026744,18434
tt0023848,18435
tt0033014,18436
tt0023955,18437
tt0021534,18438
tt0034115,18439
tt0040720,18440
tt0032556,18441
tt0036636,18442
tt0022619,18443
tt0028416,18444
tt0156122,18445
tt0075436,18446
tt0029940,18447
tt0030240,18448
tt0088483,18449
tt0020364,18450
tt0033167,18451
tt0032718,18452
tt0037767,18453
tt0029297,18454
tt0056566,18455
tt0073109,18456
tt0026840,18457
tt0285335,18458
tt0041662,18459
tt0030410,18460
tt0033596,18461
tt0073279,18462
tt0329241,18463
tt0030321,18464
tt0204222,18465
tt0040321,18466
tt0206478,18467
tt0168596,18468
tt0035477,18469
tt1183908,18470
tt0164841,18471
tt0043820,18472
tt0026275,18473
tt5699202,18474
tt0030867,18475
tt0032192,18476
tt0027656,18477
tt0026805,18478
tt1742340,18479
tt0030384,18480
tt0026139,18481
tt4430002,18482
tt4273570,18483
tt3071532,18484
tt0058580,18485
tt0032505,18486
tt0027932,18487
tt0030983,18488
tt0029581,18489
tt0028523,18490
tt0030744,18491
tt0029166,18492
tt0027660,18493
tt0032686,18494
tt0023349,18495
tt0238793,18496
tt0029579,18497
tt4955294,18498
tt0028003,18499
tt0032429,18500
tt6460636,18501
tt3610188,18502
tt0032044,18503
tt0032747,18504
tt0029193,18505
tt0032321,18506
tt0029925,18507
tt0069637,18508
tt3946086,18509
tt0059096,18510
tt0031068,18511
tt0036579,18512
tt0037274,18513
tt4661660,18514
tt0028118,18515
tt0027428,18516
tt0032023,18517
tt0036599,18518
tt0030817,18519
tt0078588,18520
tt0031908,18521
tt0037607,18522
tt0030752,18523
tt0031595,18524
tt0028272,18525
tt0029742,18526
tt0026629,18527
tt5926890,18528
tt6426140,18529
tt0051891,18530
tt0057560,18531
tt0487907,18532
tt0034618,18533
tt0037273,18534
tt0030884,18535
tt0031043,18536
tt0031336,18537
tt0027455,18538
tt6333422,18539
tt0022448,18540
tt4058120,18541
tt0032045,18542
tt0032396,18543
tt4324518,18544
tt0066636,18545
tt0302128,18546
tt0028850,18547
tt0037100,18548
tt0035309,18549
tt0030802,18550
tt0028587,18551
tt0031842,18552
tt0032422,18553
tt0030171,18554
tt4122886,18555
tt0066542,18556
tt0028843,18557
tt0029593,18558
tt0031712,18559
tt3008010,18560
tt0030854,18561
tt0028628,18562
tt0028257,18563
tt0033169,18564
tt0028566,18565
tt2326094,18566
tt0032719,18567
tt0163932,18568
tt0036600,18569
tt5467670,18570
tt0028063,18571
tt0030989,18572
tt0030022,18573
tt0033100,18574
tt0031280,18575
tt0030882,18576
tt4571288,18577
tt0028958,18578
tt0031137,18579
tt0031121,18580
tt0756725,18581
tt0847897,18582
tt0036596,18583
tt6598290,18584
tt0037316,18585
tt2922078,18586
tt0029488,18587
tt0026221,18588
tt0028062,18589
tt0364797,18590
tt0032158,18591
tt0030214,18592
tt0031493,18593
tt0031261,18594
tt0069980,18595
tt4419794,18596
tt0108451,18597
tt1263679,18598
tt0101609,18599
tt3399484,18600
tt0211145,18601
tt6196936,18602
tt3741632,18603
tt9643158,18604
tt0377917,18605
tt3498956,18606
tt0075330,18607
tt0000152,18608
tt4744086,18609
tt5790274,18610
tt0042007,18611
tt2857500,18612
tt0337631,18613
tt5502766,18614
tt7879372,18615
tt6467738,18616
tt0929629,18617
tt5805252,18618
tt0049619,18619
tt0068524,18620
tt0054058,18621
tt0079840,18622
tt0070538,18623
tt0048707,18624
tt5278464,18625
tt0088579,18626
tt3801438,18627
tt0177769,18628
tt1334254,18629
tt0121932,18630
tt0406501,18631
tt2048877,18632
tt6296236,18633
tt0104822,18634
tt1285246,18635
tt1758772,18636
tt0062589,18637
tt0117380,18638
tt0095678,18639
tt0018166,18640
tt6299040,18641
tt7269100,18642
tt7044076,18643
tt2219650,18644
tt4057376,18645
tt8116428,18646
tt4978274,18647
tt1183865,18648
tt9169658,18649
tt2955316,18650
tt0287839,18651
tt0093232,18652
tt2011325,18653
tt7616798,18654
tt4924942,18655
tt9168816,18656
tt4399594,18657
tt2155025,18658
tt1170404,18659
tt5634088,18660
tt0091981,18661
tt9799992,18662
tt1640218,18663
tt0117102,18664
tt0329934,18665
tt3997238,18666
tt2204371,18667
tt5078188,18668
tt0085656,18669
tt1734433,18670
tt0081268,18671
tt6467482,18672
tt0910885,18673
tt5690810,18674
tt7390646,18675
tt2381931,18676
tt6474040,18677
tt7665182,18678
tt8974964,18679
tt8185182,18680
tt2990126,18681
tt7434324,18682
tt0139076,18683
tt6412864,18684
tt0051674,18685
tt0071240,18686
tt2667960,18687
tt4200442,18688
tt0071477,18689
tt3465916,18690
tt0079429,18691
tt0295552,18692
tt6986710,18693
tt1074206,18694
tt6769508,18695
tt2544766,18696
tt2494384,18697
tt0384700,18698
tt0219671,18699
tt7831358,18700
tt1024839,18701
tt1495708,18702
tt8809646,18703
tt0180837,18704
tt0113028,18705
tt7054636,18706
tt0266222,18707
tt0120613,18708
tt8869978,18709
tt2406376,18710
tt0069072,18711
tt0857355,18712
tt4481066,18713
tt0077775,18714
tt0101961,18715
tt8647400,18716
tt2216156,18717
tt2231630,18718
tt2397531,18719
tt0027757,18720
tt1176960,18721
tt2477218,18722
tt0307385,18723
tt1015971,18724
tt9335498,18725
